Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,46.619999,46.740002,45.630001,45.830002,43.033947,980700
2008-01-02,46.689999,49.270000,46.689999,49.240002,46.235912,3385300
2008-01-03,49.349998,51.180000,49.099998,50.740002,47.644394,3871200
2008-01-04,50.279999,50.349998,49.279999,49.900002,46.855644,2678500
2008-01-07,49.810001,50.279999,48.520000,49.060001,46.066891,2859300
2008-01-08,50.740002,51.980000,50.599998,50.799999,47.700726,4603800
2008-01-09,50.810001,51.189999,50.160000,51.130001,48.010601,4724100
2008-01-10,50.860001,52.459999,50.349998,52.020000,48.846306,3529200
2008-01-11,52.000000,53.200001,51.799999,52.419998,49.221897,3736400
2008-01-14,54.029999,54.230000,53.090000,53.320000,50.066986,6214000
2008-01-15,53.070000,53.590000,51.000000,51.209999,48.085716,4602200
2008-01-16,50.290001,50.869999,48.250000,48.830002,45.850918,5080200
2008-01-17,49.770000,50.400002,47.770000,47.910000,44.987053,4064300
2008-01-18,48.470001,48.950001,46.470001,48.340000,45.390816,3697800
2008-01-22,45.470001,49.500000,44.849998,49.500000,46.480042,6123900
2008-01-23,48.560001,49.470001,46.270000,48.189999,45.249966,3998100
2008-01-24,49.930000,50.889999,49.849998,50.349998,47.278187,3635900
2008-01-25,50.930000,51.959999,50.250000,50.419998,47.343914,4283100
2008-01-28,50.830002,51.380001,49.930000,51.209999,48.085716,4157000
2008-01-29,51.590000,51.590000,50.570000,50.700001,47.606831,3199800
2008-01-30,50.639999,52.169998,50.220001,51.049999,47.935474,4030000
2008-01-31,50.520000,50.869999,49.820000,50.349998,47.278187,2790800
2008-02-01,50.540001,50.930000,48.889999,49.150002,46.151402,3315900
2008-02-04,49.000000,49.000000,47.810001,48.150002,45.212406,4153700
2008-02-05,47.080002,47.310001,46.400002,46.750000,43.897823,5774600
2008-02-06,47.320000,48.049999,46.840000,46.900002,44.038673,4549400
2008-02-07,46.849998,47.389999,46.349998,46.860001,44.001106,4785400
2008-02-08,47.060001,48.680000,47.000000,48.540001,45.578602,4605900
2008-02-11,48.619999,48.919998,47.480000,48.650002,45.681908,4430800
2008-02-12,48.599998,48.950001,46.799999,46.889999,44.029274,4651000
2008-02-13,47.000000,47.810001,46.560001,47.759998,44.846203,4449000
2008-02-14,47.730000,48.090000,47.230000,47.490002,44.592670,4326200
2008-02-15,47.480000,48.080002,46.759998,47.750000,44.836811,4141500
2008-02-19,48.869999,49.779999,48.680000,49.599998,46.573944,5005200
2008-02-20,49.130001,50.950001,49.000000,50.950001,47.841579,6070200
2008-02-21,51.419998,52.200001,50.639999,50.790001,47.691349,8028900
2008-02-22,51.189999,51.189999,49.490002,50.880001,47.775852,5110100
2008-02-25,50.820000,51.189999,49.759998,50.939999,47.832188,5111800
