Date,Open,High,Low,Close,Adj Close,Volume
2006-05-22,36.520000,37.290001,35.869999,37.230000,34.280224,197100
2006-05-23,37.750000,39.220001,37.750000,37.959999,34.952393,620900
2006-05-24,37.130001,37.570000,35.869999,36.520000,33.626480,638600
2006-05-25,37.180000,38.320000,36.980000,38.320000,35.283867,367000
2006-05-26,38.740002,38.740002,37.770000,38.549999,35.495640,269400
2006-05-30,39.500000,39.720001,38.110001,38.169998,35.145744,559100
2006-05-31,38.900002,39.130001,38.119999,38.849998,35.771877,350700
2006-06-01,37.200001,38.580002,37.169998,38.529999,35.477230,641300
2006-06-02,39.310001,39.389999,38.799999,39.130001,36.029694,277300
2006-06-05,40.270000,40.270000,38.099998,38.130001,35.108925,436000
2006-06-06,38.029999,38.029999,36.720001,37.009998,34.077656,663600
2006-06-07,36.310001,37.549999,35.820000,36.139999,33.276581,484100
2006-06-08,35.270000,35.380001,33.619999,35.270000,32.475513,812800
2006-06-09,35.750000,36.189999,34.860001,35.070000,32.291374,542200
2006-06-12,35.480000,35.630001,33.759998,33.779999,31.103577,584700
2006-06-13,32.660000,33.150002,31.820000,32.200001,29.648764,1580900
2006-06-14,32.849998,33.500000,32.250000,33.029999,30.413000,646800
2006-06-15,34.400002,35.049999,34.000000,34.939999,32.171665,882200
2006-06-16,35.000000,35.000000,34.299999,34.570000,31.830982,602300
2006-06-19,34.169998,34.470001,33.570000,33.599998,30.937832,366100
2006-06-20,33.910000,34.730000,33.599998,34.340000,31.619207,388500
2006-06-21,34.599998,36.040001,34.599998,35.860001,33.018768,551000
2006-06-22,36.000000,36.209999,35.169998,35.639999,32.816204,590000
2006-06-23,35.169998,36.500000,35.150002,36.279999,33.405491,467800
2006-06-26,36.619999,36.799999,36.150002,36.630001,33.727768,301500
2006-06-27,36.970001,37.049999,35.480000,35.480000,32.668884,469200
2006-06-28,35.700001,35.930000,35.000000,35.310001,32.512352,415200
2006-06-29,35.950001,37.959999,35.939999,37.959999,34.952393,588500
2006-06-30,38.700001,39.060001,38.320000,38.700001,35.633759,1069400
2006-07-03,39.400002,40.230000,39.320000,40.230000,37.042534,561200
2006-07-05,40.099998,40.459999,38.849998,39.369999,36.250671,685600
2006-07-06,39.500000,39.990002,39.040001,39.730000,36.582150,411100
2006-07-07,39.680000,39.880001,38.950001,39.029999,35.937607,500500
2006-07-10,38.389999,39.130001,38.250000,38.669998,35.606129,401400
2006-07-11,39.029999,39.759998,38.790001,39.759998,36.609768,512700
2006-07-12,40.110001,40.459999,39.369999,39.490002,36.361164,519500
2006-07-13,39.480000,39.500000,38.279999,38.330002,35.293079,647700
2006-07-14,38.900002,39.130001,38.340000,38.970001,35.882366,459500
2006-07-17,38.320000,38.669998,37.400002,37.400002,34.436764,777700
2006-07-18,37.889999,37.959999,36.430000,37.000000,34.068455,800200
2006-07-19,36.900002,38.509998,36.900002,38.439999,35.394356,515300
2006-07-20,38.209999,38.330002,36.830002,36.830002,33.911919,415200
2006-07-21,37.080002,37.299999,35.810001,35.810001,32.972744,646200
2006-07-24,35.500000,36.820000,35.189999,36.689999,33.783012,1086500
2006-07-25,36.830002,37.790001,36.419998,37.689999,34.703777,949400
2006-07-26,37.490002,38.389999,37.180000,38.360001,35.320694,361800
2006-07-27,39.349998,39.369999,37.369999,37.500000,34.528835,518000
2006-07-28,37.779999,38.779999,37.689999,38.779999,35.707417,371400
2006-07-31,38.730000,38.860001,38.230000,38.759998,35.688999,233900
2006-08-01,38.590000,39.750000,38.299999,39.750000,36.600563,536600
2006-08-02,40.340000,40.700001,39.810001,40.660000,37.438469,944300
2006-08-03,40.290001,40.450001,39.560001,39.910000,36.747887,496400
2006-08-04,40.669998,40.770000,39.540001,39.590000,36.453239,501700
2006-08-07,39.799999,40.419998,39.720001,40.119999,36.941250,279900
2006-08-08,39.990002,40.450001,39.570000,39.720001,36.572941,361100
2006-08-09,40.040001,40.860001,39.799999,40.580002,37.364807,631000
2006-08-10,40.299999,40.380001,39.189999,39.750000,36.600563,745600
2006-08-11,40.099998,40.240002,38.680000,38.689999,35.624550,512100
2006-08-14,38.520000,38.840000,37.880001,38.040001,35.026051,420300
2006-08-15,38.150002,38.720001,38.150002,38.560001,35.504848,298300
2006-08-16,39.230000,39.459999,39.060001,39.189999,36.084938,199600
2006-08-17,39.049999,39.090000,38.020000,38.279999,35.247028,277300
2006-08-18,38.549999,38.549999,37.619999,38.380001,35.339111,317100
2006-08-21,39.150002,40.290001,39.000000,40.290001,37.097782,408000
2006-08-22,40.000000,40.500000,39.669998,40.500000,37.291142,304100
2006-08-23,40.950001,41.220001,40.230000,40.380001,37.180645,402700
2006-08-24,40.599998,40.689999,39.599998,39.750000,36.600563,327300
2006-08-25,40.099998,40.340000,39.799999,39.980000,36.812340,188200
2006-08-28,39.869999,39.880001,39.049999,39.090000,35.992859,345900
2006-08-29,39.049999,39.349998,38.450001,39.349998,36.232262,853100
2006-08-30,39.860001,40.099998,39.099998,39.509998,36.379581,525600
2006-08-31,40.290001,40.599998,40.020000,40.590000,37.374012,535200
2006-09-01,40.250000,41.080002,40.009998,40.889999,37.650242,241700
2006-09-05,41.650002,42.169998,41.500000,42.099998,38.764374,669700
2006-09-06,41.840000,42.580002,41.560001,41.700001,38.396069,664700
2006-09-07,40.500000,40.970001,40.209999,40.299999,37.106991,851900
2006-09-08,39.599998,39.599998,39.099998,39.240002,36.130974,754000
2006-09-11,37.509998,37.779999,36.259998,36.400002,33.515987,1646500
2006-09-12,36.410000,36.950001,35.730000,36.070000,33.212139,725900
2006-09-13,36.360001,36.740002,36.150002,36.349998,33.469952,386500
2006-09-14,36.500000,36.639999,34.770000,34.950001,32.180874,859600
2006-09-15,35.009998,35.470001,34.340000,35.230000,32.438683,784400
2006-09-18,35.110001,36.240002,35.110001,36.150002,33.285797,625000
2006-09-19,35.900002,36.049999,34.630001,34.680000,31.932266,615000
2006-09-20,35.020000,35.279999,34.299999,34.360001,31.637623,946400
2006-09-21,34.700001,35.119999,34.209999,34.799999,32.042759,453900
2006-09-22,35.650002,35.650002,34.799999,34.849998,32.088799,886000
2006-09-25,34.790001,34.840000,33.860001,34.459999,31.729698,711100
2006-09-26,34.560001,35.639999,34.490002,35.630001,32.806999,814100
2006-09-27,36.040001,36.410000,35.230000,36.389999,33.506779,594900
2006-09-28,36.410000,36.689999,35.959999,35.959999,33.110851,499300
2006-09-29,35.400002,36.220001,35.400002,35.650002,32.825417,342000
2006-10-02,35.950001,36.439999,35.549999,35.730000,32.899071,275600
2006-10-03,34.619999,34.700001,33.380001,33.459999,30.808928,942700
2006-10-04,33.400002,33.770000,32.410000,33.770000,31.094372,1014300
2006-10-05,34.459999,34.799999,34.040001,34.509998,31.775730,493900
2006-10-06,34.480000,34.860001,33.770000,34.369999,31.646828,458300
2006-10-09,35.000000,35.070000,34.070000,34.090000,31.389019,477700
2006-10-10,33.560001,34.689999,33.529999,34.430000,31.702074,473800
2006-10-11,34.599998,34.599998,33.779999,33.810001,31.131197,385400
2006-10-12,33.930000,34.779999,33.720001,34.700001,31.950686,626200
2006-10-13,35.250000,35.799999,35.160000,35.790001,32.954327,977200
2006-10-16,36.200001,36.200001,35.410000,36.060001,33.202927,946300
2006-10-17,35.990002,35.990002,35.139999,35.799999,32.963524,402400
2006-10-18,35.990002,35.990002,35.099998,35.180000,32.392654,336200
2006-10-19,35.650002,36.450001,35.590000,36.340000,33.460747,782900
2006-10-20,36.290001,36.599998,35.730000,35.740002,32.908279,492400
2006-10-23,35.180000,36.080002,35.070000,36.080002,33.221352,481800
2006-10-24,35.509998,36.599998,35.509998,36.330002,33.451534,675900
2006-10-25,36.200001,37.349998,36.009998,37.349998,34.390720,746900
2006-10-26,37.500000,37.639999,36.910000,37.270000,34.317051,682400
2006-10-27,37.200001,37.570000,36.840000,36.840000,33.921127,433200
2006-10-30,38.040001,38.040001,37.009998,37.009998,34.077656,522300
2006-10-31,37.009998,37.970001,37.000000,37.959999,34.952393,583000
2006-11-01,38.529999,38.880001,37.750000,38.040001,35.026051,856800
2006-11-02,38.150002,38.799999,37.919998,38.340000,35.302288,551500
2006-11-03,38.299999,38.950001,38.250000,38.799999,35.725834,1442400
2006-11-06,38.669998,39.250000,38.410000,38.430000,35.385155,661700
2006-11-07,38.759998,38.950001,38.299999,38.549999,35.495640,365200
2006-11-08,38.299999,38.680000,37.919998,38.259998,35.228619,341100
2006-11-09,38.849998,39.970001,38.639999,39.900002,36.738682,585600
2006-11-10,39.560001,39.709999,38.790001,39.009998,35.919201,681900
2006-11-13,38.259998,38.939999,38.049999,38.919998,35.836327,492100
2006-11-14,39.259998,39.279999,38.310001,38.400002,35.357533,438000
2006-11-15,37.910000,39.060001,37.750000,38.880001,35.799496,553300
2006-11-16,38.950001,39.040001,37.320000,37.320000,34.363094,1309500
2006-11-17,37.040001,37.669998,36.669998,37.349998,34.390720,672900
2006-11-20,37.860001,38.169998,37.250000,37.320000,34.363094,343900
2006-11-21,37.889999,38.740002,37.869999,38.689999,35.624550,845400
2006-11-22,39.099998,39.520000,38.590000,38.840000,35.762665,463300
2006-11-24,39.930000,40.209999,39.650002,39.900002,36.738682,588000
2006-11-27,40.290001,40.450001,39.860001,39.959999,36.793922,545700
2006-11-28,39.990002,40.400002,39.700001,40.400002,37.199074,817000
2006-11-29,40.189999,40.529999,40.029999,40.529999,37.318775,597700
2006-11-30,41.169998,41.980000,41.029999,41.980000,38.653877,1055700
2006-12-01,41.849998,41.990002,41.220001,41.540001,38.248745,1057500
2006-12-04,41.740002,42.119999,41.209999,42.090000,38.755165,837800
2006-12-05,42.099998,42.320000,41.240002,41.580002,38.285576,960500
2006-12-06,40.959999,41.630001,40.799999,40.910000,37.668663,804400
2006-12-07,41.070000,41.490002,40.220001,41.250000,37.981720,962500
2006-12-08,41.549999,41.619999,40.299999,40.500000,37.291142,790400
2006-12-11,40.450001,41.070000,40.450001,40.830002,37.595001,518300
2006-12-12,40.540001,40.700001,39.840000,40.360001,37.162239,873400
2006-12-13,40.250000,40.570000,39.830002,40.400002,37.199074,584700
2006-12-14,40.430000,40.700001,40.169998,40.549999,37.337181,1725200
2006-12-15,40.580002,40.790001,39.509998,39.759998,36.609768,998800
2006-12-18,39.730000,39.889999,39.189999,39.320000,36.204639,729500
2006-12-19,39.299999,40.419998,39.299999,40.419998,37.217480,851600
2006-12-20,40.419998,40.450001,39.500000,39.680000,36.536114,1064200
2006-12-21,39.540001,39.570000,38.610001,39.000000,36.014359,1078700
2006-12-22,38.950001,38.950001,38.310001,38.689999,35.728096,611300
2006-12-26,39.250000,39.660000,38.869999,39.029999,36.042068,439800
2006-12-27,39.470001,39.790001,39.270000,39.790001,36.743881,307800
2006-12-28,40.049999,40.349998,39.880001,40.169998,37.094791,405000
2006-12-29,40.000000,40.000000,39.549999,39.910000,36.854694,548200
