Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,61.119999,61.740002,60.959999,61.470001,58.251236,4461500
2011-01-03,61.810001,62.020000,60.400002,60.770000,57.587898,9097700
2011-01-04,60.040001,60.209999,58.000000,59.020000,55.929527,13872000
2011-01-05,58.340000,58.619999,57.490002,58.220001,55.171425,11490900
2011-01-06,58.279999,58.360001,56.560001,56.740002,53.768917,13883700
2011-01-07,56.470001,57.709999,56.400002,56.740002,53.768917,11027600
2011-01-10,56.880001,57.060001,56.279999,56.889999,53.911064,7591100
2011-01-11,57.700001,58.099998,57.299999,58.040001,55.000847,8288600
2011-01-12,58.230000,58.240002,57.310001,57.900002,54.868176,7430200
2011-01-13,58.150002,58.150002,55.689999,56.049999,53.115047,12741600
2011-01-14,55.549999,56.049999,54.610001,54.880001,52.006313,17677900
2011-01-18,55.650002,56.080002,55.439999,55.810001,52.887619,6702300
2011-01-19,56.349998,56.410000,54.939999,55.470001,52.565422,8648800
2011-01-20,54.189999,54.680000,53.380001,54.639999,51.778885,17410200
2011-01-21,54.410000,54.959999,53.900002,53.939999,51.115536,16704300
2011-01-24,53.889999,54.500000,53.119999,53.430000,50.632244,11997200
2011-01-25,52.770000,53.320000,52.459999,53.119999,50.338467,17835300
2011-01-26,53.020000,55.200001,52.950001,55.099998,52.214790,16728600
2011-01-27,55.040001,55.040001,53.330002,53.730000,50.916534,14558900
2011-01-28,53.470001,55.310001,53.270000,54.200001,51.361923,13555700
2011-01-31,54.139999,54.520000,53.439999,53.919998,51.096581,8539200
2011-02-01,54.570000,55.520000,54.009998,55.439999,52.536987,11419600
2011-02-02,55.570000,55.639999,54.560001,55.029999,52.148457,6583300
2011-02-03,55.270000,56.700001,54.540001,56.520000,53.560436,11667100
2011-02-04,56.930000,57.029999,55.970001,56.110001,53.171909,8586900
2011-02-07,56.660000,56.820000,55.930000,56.119999,53.181381,6296600
2011-02-08,56.990002,57.459999,56.759998,57.349998,54.346977,8316700
2011-02-09,57.369999,57.669998,56.099998,56.459999,53.503578,7190000
2011-02-10,55.849998,56.259998,55.220001,55.930000,53.001331,7487800
2011-02-11,56.020000,56.700001,55.509998,55.730000,52.811810,8777200
2011-02-14,55.990002,56.650002,55.950001,56.459999,53.503578,4779600
2011-02-15,57.099998,57.720001,57.020000,57.509998,54.498600,8398600
2011-02-16,57.700001,57.939999,56.959999,57.740002,54.716560,6611200
2011-02-17,58.130001,58.450001,57.779999,58.450001,55.389378,6277500
2011-02-18,58.740002,59.660000,58.660000,58.980000,55.891624,7849900
2011-02-22,60.200001,60.330002,58.430000,58.430000,55.370426,10995900
2011-02-23,58.910000,60.060001,58.689999,59.610001,56.488636,9591100
2011-02-24,59.950001,60.000000,57.630001,57.740002,54.716560,10741600
2011-02-25,58.250000,58.950001,58.180000,58.950001,55.863197,6030200
2011-02-28,59.240002,59.900002,58.919998,59.830002,56.697117,5107500
2011-03-01,60.380001,61.150002,60.250000,60.799999,57.616322,10062600
2011-03-02,61.099998,61.250000,60.360001,60.790001,57.606850,7046500
2011-03-03,60.110001,60.200001,59.189999,59.869999,56.735023,8688500
2011-03-04,60.080002,60.840000,60.060001,60.400002,57.237274,5798800
2011-03-07,61.240002,61.299999,59.790001,59.950001,56.810833,8315100
2011-03-08,59.759998,59.830002,58.599998,59.410000,56.299110,6310700
2011-03-09,59.689999,59.880001,58.540001,58.939999,55.853722,5931000
